tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
74.912,22265.6,21400.2,21284.0,21542.0,21282.0,21282.0,21282.0,21282.0
74.927,22265.6,21400.2,21284.0,21536.6,21282.0,21282.0,21282.0,21282.0
74.927,22265.6,21400.2,21284.0,21526.2,21282.0,21282.0,21282.0,21282.0
76.893,22265.6,21400.2,21284.0,21518.6,21282.0,21282.0,21282.0,21282.0
81.261,22265.6,21400.2,21282.0,21518.6,21282.0,21282.0,21282.0,21282.0
83.85,22264.4,21400.2,21282.0,21518.6,21282.0,21282.0,21282.0,21282.0
92.384,22264.4,21400.2,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
121.883,22257.4,21400.2,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
152.069,22246.2,21400.2,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
153.271,22246.2,21393.4,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
153.287,22246.2,21387.8,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
153.318,22246.2,21383.2,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
153.333,22246.2,21372.4,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
153.349,22246.2,21359.6,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
153.365,22246.2,21348.4,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
153.365,22246.2,21343.2,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
154.737,22246.2,21341.2,21282.0,21499.2,21282.0,21282.0,21282.0,21282.0
160.587,22246.2,21341.2,21282.0,21490.2,21282.0,21282.0,21282.0,21282.0
